@relation flowClassify

@attribute srcIp numeric
@attribute dstIp numeric
@attribute srcPort numeric
@attribute dstPort numeric
@attribute protocol numeric
@attribute serverOrClient numeric
@attribute packetSize numeric
@attribute class {Elephant, Mouse}

@data

% instances: 7168

31233500,1084218846,9,530,6,2,2760,Mouse
1844015041,1084218634,74,457,17,0,116,Mouse
1084220398,1084218624,9,40,17,0,237,Mouse
1074188071,1084218801,9,116,6,2,4080,Mouse
42607380,1084218624,9,87,6,2,19,Mouse
1844015095,1084218848,74,850,17,0,348,Mouse
1074188071,1084218801,9,115,6,2,4080,Mouse
42607380,1084218624,9,88,6,2,19,Mouse
42607380,1084218624,9,89,6,2,19,Mouse
42607380,1084218624,9,86,6,2,19,Mouse
293756906,1084218656,9,1961,6,1,3149,Mouse
1844015072,1084218657,74,430,17,0,116,Mouse
43403288,1084218844,9,565,6,2,4380,Mouse
31233500,1084218846,9,529,6,2,4140,Mouse
31233500,1084218846,9,526,6,2,2751,Mouse
1844015040,1084218848,74,634,17,0,116,Mouse
31233500,1084218846,9,525,6,2,2760,Mouse
31233500,1084218846,9,528,6,2,4140,Mouse
31233500,1084218846,9,527,6,2,2760,Mouse
30972304,1084218835,9,434,6,2,148,Mouse
1101364841,1084218784,3,261,6,2,1216,Mouse
1084218813,1084169425,17,17,17,0,186,Mouse
1084220398,1084218844,9,330,17,0,258,Mouse
1150322600,1084218815,26,313,6,2,2360,Mouse
1084220398,1084218844,9,333,17,0,205,Mouse
1150322600,1084218815,26,312,6,2,175,Mouse
1150322600,1084218815,26,315,6,2,2413,Mouse
3682335700,1084218835,9,55,6,2,2252,Mouse
1150322600,1084218815,26,314,6,2,4380,Mouse
3682335700,1084218835,9,56,6,2,214,Mouse
26065476,1084218773,9,353,6,2,253,Mouse
3682335700,1084218835,9,54,6,2,2014,Mouse
1150344045,1844015054,271,7,17,0,120,Mouse
16964175,1084218644,3,335,6,2,311,Mouse
3682335700,1084218835,9,46,6,2,970,Mouse
402989213,1084218836,26,2081,6,1,4380,Mouse
402989213,1084218836,26,2082,6,1,4380,Mouse
31233500,1084218846,9,544,6,2,4140,Mouse
43403288,1084218844,9,542,6,2,4380,Mouse
31233500,1084218846,9,543,6,2,381,Mouse
31233500,1084218846,9,546,6,2,4140,Mouse
31233500,1084218846,9,545,6,2,4140,Mouse
31233500,1084218846,9,542,6,2,4140,Mouse
31233500,1084218846,9,541,6,2,4140,Mouse
1150322462,1084218790,25,26,17,0,300,Mouse
3682335700,1084218835,9,42,6,2,214,Mouse
1162812850,1084218860,47,120,6,2,146,Mouse
3682335700,1084218835,9,43,6,2,214,Mouse
310887637,1084218787,9,98,6,2,85,Mouse
1150322600,1084218815,26,309,6,2,238,Mouse
1150323776,1844015053,509,7,17,0,604,Mouse
1084220398,1084218771,9,71,17,0,390,Mouse
2543140687,1084218774,3,3,17,0,48,Mouse
3682335700,1084218835,9,37,6,2,4380,Mouse
44401818,1084218844,9,434,6,2,510,Mouse
339256684,1084218821,9,1965,6,1,420,Mouse
1084219134,1084218796,25,26,17,0,960,Mouse
1844015101,1084218634,74,457,17,0,116,Mouse
293756906,1084218656,9,1996,6,1,3053,Mouse
293756906,1084218656,9,1999,6,1,3149,Mouse
293756906,1084218656,9,1998,6,1,2659,Mouse
497540,1084218758,9,558,6,2,3167,Mouse
31233500,1084218846,9,572,6,2,4140,Mouse
1150322600,1084218815,26,339,6,2,681,Mouse
310890982,1084218828,437,438,17,0,42,Mouse
319442262,1084218805,9,87,17,0,351,Mouse
1150323776,1844015053,508,7,17,0,946,Mouse
273521705,1084218831,9,793,6,2,120,Mouse
31233500,1084218846,9,571,6,2,4140,Mouse
273521705,1084218831,9,798,6,2,120,Mouse
273521705,1084218831,9,799,6,2,120,Mouse
1084220398,1084218837,9,436,17,0,543,Mouse
31233500,1084218846,9,565,6,2,757,Mouse
273521705,1084218831,9,790,6,2,120,Mouse
1843964742,1084218848,74,850,17,0,348,Mouse
273521705,1084218831,9,791,6,2,120,Mouse
31233500,1084218846,9,564,6,2,335,Mouse
273521705,1084218831,9,792,6,2,120,Mouse
31233500,1084218846,9,563,6,2,280,Mouse
1844015096,1084218773,74,128,17,0,116,Mouse
1084220398,1084218755,9,11,17,0,177,Mouse
42607445,1084218624,9,245,6,2,3508,Mouse
44401818,1084218844,9,492,6,2,409,Mouse
1844015047,1084218776,74,372,17,0,232,Mouse
16964175,1084218644,3,345,6,2,311,Mouse
273521705,1084218831,9,783,6,2,120,Mouse
273521705,1084218831,9,784,6,2,120,Mouse
273521705,1084218831,9,785,6,2,120,Mouse
368587785,1084218844,9,92,6,2,1006,Mouse
273521705,1084218831,9,788,6,2,415,Mouse
310887557,1084218787,9,196,6,2,4080,Mouse
368587785,1084218844,9,90,6,2,4380,Mouse
1150322600,1084218815,26,353,6,2,547,Mouse
1844015097,1084218643,74,193,17,0,116,Mouse
1844015099,1084218636,74,167,17,0,116,Mouse
1150322468,1084218845,9,227,17,0,180,Mouse
1843964740,1084218876,74,119,17,0,116,Mouse
329414027,1084218824,286,296,6,2,14,Mouse
26065476,1084218773,9,314,6,2,254,Mouse
26065476,1084218773,9,315,6,2,3164,Mouse
1084219134,1084218632,25,26,17,0,942,Mouse
1084220398,1084218755,9,14,17,0,66,Mouse
1844014880,1084218848,74,971,17,0,348,Mouse
1150344045,1844015049,920,7,17,0,114,Mouse
1091452512,1084218796,9,265,6,2,4314,Mouse
1150344045,1844015054,629,7,17,0,120,Mouse
1844015099,1084218848,74,185,17,0,348,Mouse
43403288,1084218844,9,582,6,2,4380,Mouse
43403288,1084218844,9,585,6,2,4380,Mouse
1843964740,1084218876,74,124,17,0,116,Mouse
3682335700,1084218872,9,585,6,2,1477,Mouse
3682335700,1084218872,9,584,6,2,4320,Mouse
3682335700,1084218872,9,583,6,2,214,Mouse
3682335700,1084218872,9,582,6,2,214,Mouse
1844015076,1084218848,74,690,17,0,348,Mouse
1084668446,1084218832,9,1974,6,1,4344,Mouse
1150322596,1084218640,26,244,6,2,2955,Mouse
403966204,1084218782,9,853,17,0,436,Mouse
1150322596,1084218640,26,245,6,2,236,Mouse
1844015099,1084218636,74,153,17,0,116,Mouse
471611298,1084218824,9,385,6,2,3515,Mouse
1844015073,1084218848,74,344,17,0,348,Mouse
471611298,1084218824,9,386,6,2,2709,Mouse
1844015088,1084218848,74,766,17,0,348,Mouse
1150322600,1084218815,26,373,6,2,238,Mouse
1150322600,1084218815,26,375,6,2,681,Mouse
1150322600,1084218815,26,374,6,2,235,Mouse
10722029,1084218785,9,447,6,2,120,Mouse
273521705,1084218758,9,752,6,2,120,Mouse
509501964,1084218764,286,143,6,2,119,Mouse
339093675,1084218785,9,53,6,2,120,Mouse
288902155,1084218778,9,640,6,2,2386,Mouse
288902155,1084218778,9,641,6,2,3147,Mouse
339093675,1084218785,9,51,6,2,120,Mouse
288902155,1084218778,9,642,6,2,2298,Mouse
288902155,1084218778,9,643,6,2,4380,Mouse
1844014938,1084218634,74,129,17,0,348,Mouse
510879463,1084218786,9,1158,6,1,454,Mouse
271147829,1084218787,9,522,6,2,288,Mouse
1150344045,1844015053,353,7,17,0,120,Mouse
288902155,1084218778,9,644,6,2,4380,Mouse
273521705,1084218758,9,746,6,2,120,Mouse
273521705,1084218758,9,749,6,2,120,Mouse
1420117845,1084218755,9,287,6,2,524,Mouse
1084219134,1084218785,25,26,17,0,326,Mouse
339093675,1084218785,9,49,6,2,120,Mouse
1084220398,1084218846,9,87,17,0,134,Mouse
1150322600,1084218815,26,371,6,2,681,Mouse
1150322600,1084218815,26,370,6,2,235,Mouse
1150322600,1084218815,26,362,6,2,237,Mouse
10722029,1084218785,9,453,6,2,3149,Mouse
10722029,1084218785,9,452,6,2,3149,Mouse
281689304,1084218872,9,394,6,2,162,Mouse
10722029,1084218785,9,451,6,2,120,Mouse
1150322600,1084218815,26,366,6,2,235,Mouse
1150322600,1084218815,26,365,6,2,235,Mouse
1150322600,1084218815,26,368,6,2,238,Mouse
1150322600,1084218815,26,367,6,2,235,Mouse
1150322600,1084218815,26,369,6,2,3012,Mouse
273521705,1084218758,9,760,6,2,120,Mouse
1844015083,1084218848,74,850,17,0,348,Mouse
273521705,1084218758,9,757,6,2,120,Mouse
273521705,1084218758,9,759,6,2,3919,Mouse
1844014941,1084218773,74,128,17,0,232,Mouse
273521705,1084218758,9,754,6,2,120,Mouse
288902155,1084218778,9,637,6,2,2961,Mouse
1844015080,1084218848,74,690,17,0,348,Mouse
273521705,1084218758,9,753,6,2,120,Mouse
288902155,1084218778,9,638,6,2,4380,Mouse
288902155,1084218778,9,639,6,2,4380,Mouse
10722029,1084218785,9,449,6,2,120,Mouse
1762140776,1084218827,1369,245,6,2,212,Mouse
44446109,1084218631,9,15,6,2,4368,Mouse
10722029,1084218785,9,462,6,2,120,Mouse
402989213,1084218836,26,2009,6,1,4380,Mouse
1762140776,1084218827,1369,242,6,2,212,Mouse
1762140776,1084218827,1370,274,6,2,332,Mouse
281689305,1084218872,9,494,6,2,201,Mouse
1150344045,1844015053,222,7,17,0,114,Mouse
1084218666,1084218768,495,1650,6,1,188,Mouse
1150322600,1084218815,26,393,6,2,447,Mouse
3681191105,1084218872,9,374,6,2,1072,Mouse
281689298,1084218835,9,87,17,0,132,Mouse
1844015096,1084218625,74,485,17,0,116,Mouse
497540,1084218758,9,560,6,2,3167,Mouse
42286368,1084218845,9,121,17,0,77,Mouse
1119401885,1084218628,2106,370,6,2,4344,Mouse
281689305,1084218777,9,700,6,2,4380,Mouse
1084218648,1084169425,8,8,17,0,668,Mouse
1150344045,1844015053,221,7,17,0,120,Mouse
1150344045,1844015053,354,7,17,0,120,Mouse
1844015046,1084218876,74,250,17,0,116,Mouse
31156992,1084218778,9,647,6,2,4069,Mouse
530937061,1084218786,9,1421,6,1,2920,Mouse
1844015043,1084218848,74,850,17,0,348,Mouse
530937061,1084218786,9,1422,6,1,2920,Mouse
2718596984,1084218778,9,665,6,2,2583,Mouse
1150344045,1844015054,884,7,17,0,114,Mouse
1762140776,1084218827,1370,293,6,2,354,Mouse
1150344045,1844015055,295,7,17,0,120,Mouse
2718596984,1084218778,9,660,6,2,3481,Mouse
2718596984,1084218778,9,662,6,2,4380,Mouse
1162843235,1084218635,18,7,6,2,273,Mouse
1084220398,1084218789,9,430,17,0,202,Mouse
310885455,1084218787,9,159,6,2,237,Mouse
1844014887,1084218848,74,766,17,0,232,Mouse
1084218821,1084169425,8,8,17,0,523,Mouse
284444747,1084218816,9,500,6,2,3218,Mouse
2718596984,1084218778,9,658,6,2,3117,Mouse
2718596984,1084218778,9,657,6,2,4380,Mouse
76606821,1084218827,9,565,6,2,4380,Mouse
1844015094,1084218776,74,372,17,0,116,Mouse
2718596984,1084218778,9,659,6,2,3439,Mouse
1844014940,1084218634,74,129,17,0,348,Mouse
1150323776,1844015049,109,7,17,0,126,Mouse
1150322462,1084218630,25,26,17,0,600,Mouse
1150344045,1844015055,163,7,17,0,114,Mouse
1150344045,1844015055,296,7,17,0,114,Mouse
1150322468,1084218860,9,210,17,0,126,Mouse
76606821,1084218827,9,563,6,2,2610,Mouse
1084220398,1084218789,9,427,17,0,127,Mouse
164475856,1084218866,9,1160,6,1,3141,Mouse
1844015059,1084218625,74,667,17,0,116,Mouse
1117886894,1084218634,47,46,6,2,174,Mouse
1150344045,1844015049,929,7,17,0,120,Mouse
76606821,1084218827,9,579,6,2,1331,Mouse
1150344045,1844015054,886,7,17,0,120,Mouse
1083812654,1084218853,9,534,17,0,180,Mouse
1844015099,1084218625,74,667,17,0,116,Mouse
1083812654,1084218853,9,533,17,0,266,Mouse
76606821,1084218827,9,571,6,2,3262,Mouse
159667422,1084218778,74,1640,6,1,516,Mouse
1084218879,1084169425,17,17,17,0,204,Mouse
1084218848,1084169425,49,49,17,0,96,Mouse
271147829,1084218787,9,503,6,2,623,Mouse
271147829,1084218787,9,502,6,2,623,Mouse
310885455,1084218787,9,174,6,2,237,Mouse
271147829,1084218787,9,507,6,2,623,Mouse
271147829,1084218787,9,506,6,2,623,Mouse
1084218858,1084169425,17,17,17,0,150,Mouse
1085006531,1084218771,47,393,6,2,145,Mouse
473292,1084218649,9,134,6,2,58,Mouse
2484426131,1084218631,9,993,6,2,262,Mouse
473292,1084218649,9,131,6,2,58,Mouse
2484426131,1084218631,9,994,6,2,262,Mouse
1083812654,1084218853,9,544,17,0,180,Mouse
1150344045,1844015049,27,7,17,0,114,Mouse
310885455,1084218787,9,171,6,2,237,Mouse
76606821,1084218827,9,582,6,2,3385,Mouse
273521705,1084218758,9,741,6,2,120,Mouse
1844014989,1844015023,74,73,17,0,348,Mouse
76606821,1084218827,9,584,6,2,2474,Mouse
76606821,1084218827,9,583,6,2,4380,Mouse
339093675,1084218785,9,41,6,2,120,Mouse
339093675,1084218785,9,40,6,2,120,Mouse
76606821,1084218827,9,585,6,2,1100,Mouse
1844015099,1844015023,74,73,17,0,348,Mouse
339093675,1084218785,9,39,6,2,120,Mouse
1083812654,1084218853,9,543,17,0,266,Mouse
271147829,1084218787,9,519,6,2,288,Mouse
1083812655,1084218845,9,640,17,0,180,Mouse
488292258,1084218853,9,344,6,2,101,Mouse
530937061,1084218786,9,1461,6,1,2920,Mouse
164475100,1084218824,9,887,6,2,3276,Mouse
159645875,1084218768,9,376,6,2,4380,Mouse
1844014938,1084218848,74,971,17,0,348,Mouse
1084219134,1084218755,25,26,17,0,654,Mouse
1844015078,1084218636,74,167,17,0,116,Mouse
530937061,1084218786,9,1454,6,1,2920,Mouse
530937061,1084218786,9,1452,6,1,2920,Mouse
1150322468,1084218860,9,259,17,0,50,Mouse
1844015086,1084218634,74,457,17,0,116,Mouse
1383189621,1084218876,9,164,6,2,104,Mouse
1150322468,1084218860,9,254,17,0,135,Mouse
1383189621,1084218876,9,163,6,2,104,Mouse
1150322468,1084218860,9,256,17,0,47,Mouse
1084220398,1084218789,9,70,17,0,151,Mouse
488705542,1084218835,9,87,17,0,157,Mouse
1383189621,1084218876,9,160,6,2,104,Mouse
155431610,1084218872,9,375,6,2,1072,Mouse
1150322468,1084218860,9,252,17,0,135,Mouse
2543138825,1084218811,68,240,6,2,328,Mouse
1117886894,1084218634,47,86,6,2,114,Mouse
1383189621,1084218876,9,159,6,2,104,Mouse
1383189621,1084218876,9,158,6,2,104,Mouse
1383189621,1084218876,9,157,6,2,104,Mouse
1078511967,1084218822,9,30,6,2,391,Mouse
530937061,1084218786,9,1438,6,1,2920,Mouse
273521894,1084218758,9,508,6,2,120,Mouse
1844015094,1084218848,74,344,17,0,348,Mouse
1084219134,1084218878,25,26,17,0,600,Mouse
76606821,1084218827,9,546,6,2,155,Mouse
76606821,1084218827,9,545,6,2,3507,Mouse
164475856,1084218866,9,1149,6,1,84,Mouse
1088326936,1084218790,3,1385,6,1,983,Mouse
500662205,1084218764,3,155,6,2,303,Mouse
76606821,1084218827,9,542,6,2,1040,Mouse
76606821,1084218827,9,541,6,2,3962,Mouse
1844015057,1084218872,74,126,17,0,348,Mouse
268829106,1084218866,9,1040,6,1,3711,Mouse
1844015081,1084218827,74,329,17,0,116,Mouse
1844015080,1084218848,74,634,17,0,232,Mouse
43403271,1084218848,9,1550,6,1,2904,Mouse
1088533117,1084218831,3,796,6,2,311,Mouse
1844015083,1844015023,74,73,17,0,348,Mouse
479933262,1084218798,3,5,6,2,204,Mouse
1844015087,1084218625,74,667,17,0,116,Mouse
1150322468,1084218816,9,569,17,0,182,Mouse
1150322468,1084218816,9,565,17,0,166,Mouse
43403271,1084218848,9,1560,6,1,2904,Mouse
1150322468,1084218808,9,103,17,0,180,Mouse
1150322468,1084218816,9,561,17,0,121,Mouse
1150322468,1084218808,9,102,17,0,266,Mouse
1150322468,1084218816,9,562,17,0,231,Mouse
1844015075,1084218773,74,128,17,0,116,Mouse
1150344045,1844015053,356,7,17,0,114,Mouse
3683371867,1084218789,9,242,6,2,550,Mouse
1844015082,1084218848,74,185,17,0,232,Mouse
3683371867,1084218789,9,244,6,2,275,Mouse
1844014880,1084218876,74,119,17,0,116,Mouse
3683371867,1084218789,9,238,6,2,2933,Mouse
16964202,1084218805,3,3,17,0,144,Mouse
1084220398,1084218859,9,305,17,0,78,Mouse
3683371867,1084218789,9,234,6,2,3053,Mouse
1844014940,1084218876,74,124,17,0,116,Mouse
1118949449,1084218853,764,765,6,2,52,Mouse
296653352,1084218782,9,853,17,0,132,Mouse
1844014880,1084218876,74,124,17,0,116,Mouse
38324311,1084218760,9,106,6,2,632,Mouse
1150333971,1084218772,18,348,6,2,471,Mouse
1150323895,808344774,26,25,17,0,309,Mouse
1150322596,1084218779,26,65,6,2,199,Mouse
1150344045,1844015054,138,7,17,0,114,Mouse
3681195469,1084218872,9,135,6,2,746,Mouse
3681195469,1084218872,9,137,6,2,745,Mouse
1150322468,1084218760,9,497,17,0,264,Mouse
1150322468,1084218816,9,580,17,0,186,Mouse
1150333971,1084218772,18,350,6,2,471,Mouse
159645875,1084218768,9,300,6,2,3259,Mouse
1844015099,1084218760,74,457,17,0,116,Mouse
1844015041,1763102082,74,457,17,0,116,Mouse
1078511967,1084218822,9,61,6,2,2624,Mouse
1150344045,1844015054,139,7,17,0,120,Mouse
3680939563,1084218787,9,91,6,2,85,Mouse
273521894,1084218758,9,441,6,2,120,Mouse
1150322468,1084218760,9,480,17,0,245,Mouse
1844015045,1844015023,74,73,17,0,348,Mouse
1150344045,1844015054,132,7,17,0,120,Mouse
1150344045,1844015054,398,7,17,0,114,Mouse
1150344045,1844015053,830,7,17,0,114,Mouse
31233500,1084218846,9,492,6,2,2760,Mouse
1119401885,1084218628,2011,526,6,2,4344,Mouse
31233500,1084218846,9,491,6,2,2760,Mouse
31233500,1084218846,9,494,6,2,2760,Mouse
31233500,1084218846,9,493,6,2,2357,Mouse
1150344045,1844015053,963,7,17,0,114,Mouse
273521666,1084218649,9,78,6,2,120,Mouse
1843964740,1084218876,74,250,17,0,116,Mouse
3681200522,1084218872,9,92,6,2,1072,Mouse
3681200522,1084218872,9,99,6,2,524,Mouse
273521666,1084218649,9,83,6,2,120,Mouse
273521894,1084218758,9,456,6,2,2256,Mouse
1084219134,1084218848,25,26,17,0,600,Mouse
1150322468,1084218760,9,477,17,0,265,Mouse
1844014884,1084218636,74,167,17,0,116,Mouse
1844014938,1084218848,74,900,17,0,348,Mouse
1162812730,1084218860,9,257,6,2,4380,Mouse
1162812730,1084218860,9,256,6,2,3861,Mouse
1150344045,1844015054,133,7,17,0,114,Mouse
1084220398,1084218625,9,491,17,0,210,Mouse
1119401885,1084218628,2089,365,6,2,4344,Mouse
3681200522,1084218872,9,90,6,2,524,Mouse
1844015095,1084218848,74,900,17,0,348,Mouse
273521666,1084218649,9,98,6,2,120,Mouse
1844015045,1084218872,74,126,17,0,232,Mouse
1162843235,1084218844,9,45,6,2,575,Mouse
273521666,1084218649,9,92,6,2,2263,Mouse
3681200522,1084218872,9,65,6,2,1072,Mouse
1150344045,1844015053,833,7,17,0,120,Mouse
1383190042,1084218787,616,327,6,2,188,Mouse
2543138861,1084218782,9,853,17,0,346,Mouse
1084985697,1084218754,3,77,6,2,15,Mouse
1383190042,1084218787,616,326,6,2,187,Mouse
1383190042,1084218787,616,324,6,2,189,Mouse
273521666,1084218649,9,90,6,2,4344,Mouse
1383190042,1084218787,616,323,6,2,3108,Mouse
1383190042,1084218787,616,322,6,2,3109,Mouse
1383190042,1084218787,616,321,6,2,190,Mouse
1383190042,1084218787,616,320,6,2,3110,Mouse
281689296,1084218872,9,434,6,2,603,Mouse
10722029,1084218800,9,44,6,2,120,Mouse
1844014987,1084218848,74,766,17,0,348,Mouse
10722029,1084218800,9,45,6,2,120,Mouse
54529931,1084218760,9,374,6,2,135,Mouse
54529931,1084218760,9,375,6,2,135,Mouse
273521666,1084218649,9,99,6,2,120,Mouse
1150344045,1844015055,658,7,17,0,120,Mouse
404013116,1084218824,9,87,17,0,218,Mouse
1162843235,1084218844,9,36,6,2,577,Mouse
1150322596,1084218815,26,394,6,2,227,Mouse
10722029,1084218800,9,55,6,2,3157,Mouse
10722029,1084218800,9,56,6,2,3158,Mouse
1844014989,1084218848,74,344,17,0,348,Mouse
1150344045,1844015054,135,7,17,0,120,Mouse
1150344045,1844015054,83,7,17,0,114,Mouse
1150344045,1844015055,659,7,17,0,114,Mouse
1162843244,1084218879,47,45,6,2,152,Mouse
151703594,1084218758,97,449,6,2,2221,Mouse
1119401885,1084218628,2077,339,6,2,2896,Mouse
1119401885,1084218628,286,7,6,2,1301,Mouse
1844014881,1084218773,74,128,17,0,232,Mouse
1150344045,1844015054,394,7,17,0,120,Mouse
1089098186,1084218846,3,241,6,2,144,Mouse
151703594,1084218758,97,450,6,2,1081,Mouse
1150333297,1150304176,441,2,17,0,42,Mouse
1150322600,1084218640,26,242,6,2,658,Mouse
1844015081,1084218634,74,457,17,0,116,Mouse
54529931,1084218760,9,372,6,2,2815,Mouse
54529931,1084218760,9,373,6,2,452,Mouse
1844015095,1084218876,74,124,17,0,116,Mouse
54529931,1084218760,9,370,6,2,452,Mouse
54529931,1084218760,9,371,6,2,452,Mouse
1084218627,1084169425,17,17,17,0,204,Mouse
278574432,1084218859,9,221,6,2,3068,Mouse
1844015040,1084218872,74,126,17,0,348,Mouse
1844015097,1084218848,74,634,17,0,348,Mouse
1150322562,1084218628,598,312,6,2,179,Mouse
3678579792,1084218848,9,1252,6,1,4356,Mouse
357138089,1084218849,9,53,6,2,4380,Mouse
1084220398,1084218878,9,425,17,0,195,Mouse
357138089,1084218849,9,52,6,2,2433,Mouse
357138089,1084218849,9,51,6,2,4380,Mouse
3678579792,1084218848,9,1249,6,1,4356,Mouse
1844015078,1844015023,74,73,17,0,348,Mouse
1844015103,1084218848,74,850,17,0,348,Mouse
1084220398,1084218862,9,185,17,0,231,Mouse
1383190042,1084218787,616,352,6,2,3108,Mouse
1762140776,1084218872,431,50,17,0,155,Mouse
357138089,1084218849,9,41,6,2,4380,Mouse
1084218801,1084169425,8,8,17,0,201,Mouse
1844014881,1084218625,74,485,17,0,116,Mouse
281689296,1084218872,9,493,6,2,603,Mouse
1150322468,1084218841,9,122,17,0,372,Mouse
1084219134,1084218840,25,26,17,0,600,Mouse
1383190042,1084218787,616,380,6,2,1726,Mouse
1844015095,1084218848,74,971,17,0,348,Mouse
26065476,1084218773,9,491,6,2,1103,Mouse
26065476,1084218773,9,492,6,2,1703,Mouse
44401818,1084218844,9,583,6,2,659,Mouse
1844015074,1084218876,74,250,17,0,116,Mouse
44401819,1084218844,9,571,6,2,3172,Mouse
1084220398,1084218844,9,466,17,0,136,Mouse
44401810,1084218844,9,493,6,2,4380,Mouse
1383190042,1084218787,616,378,6,2,3109,Mouse
1084218848,808344774,900,74,17,0,348,Mouse
44401819,1084218844,9,572,6,2,3173,Mouse
1084218657,808344774,430,74,17,0,116,Mouse
1101364849,1084218773,3,530,6,2,1311,Mouse
3638371239,1084218654,9,456,6,2,2088,Mouse
1084218840,582845961,364,364,17,0,24,Mouse
5798888,1084218782,68,1991,6,1,344,Mouse
31233500,1084218846,9,434,6,2,2760,Mouse
1118943348,1084218786,3,1157,6,1,754,Mouse
1150344045,1844015054,1009,7,17,0,120,Mouse
1844015076,1084218848,74,766,17,0,348,Mouse
1844015081,1763102082,74,457,17,0,116,Mouse
1118946353,1084218853,9,1368,6,1,195,Mouse
293756803,1084218816,9,989,6,2,1531,Mouse
1095648537,1084218787,9,39,6,2,171,Mouse
1150322468,1084218827,9,372,17,0,428,Mouse
44401818,1084218844,9,563,6,2,659,Mouse
1844015100,1084218872,74,126,17,0,232,Mouse
76606821,1084218827,9,17,6,2,3640,Mouse
1084220398,1084218878,9,457,17,0,174,Mouse
1844015100,1084218643,74,193,17,0,116,Mouse
1844015072,1118943492,74,522,17,0,116,Mouse
281689297,1084218816,9,296,6,2,3244,Mouse
16808058,1084218777,9,664,6,2,3029,Mouse
1084219134,1084218789,25,26,17,0,300,Mouse
1084219134,1084218844,25,26,17,0,600,Mouse
327578943,1084218875,9,380,6,2,215,Mouse
1844014884,1084218848,74,344,17,0,348,Mouse
273521894,1084218758,9,485,6,2,120,Mouse
1084218872,1084169425,8,8,17,0,528,Mouse
1844014986,1084218625,74,485,17,0,116,Mouse
1162812730,1084218860,9,221,6,2,4380,Mouse
1844015102,1084218848,74,185,17,0,348,Mouse
1162812730,1084218860,9,220,6,2,3085,Mouse
1084220398,1084218773,9,169,17,0,179,Mouse
1084219134,1084218625,25,26,17,0,900,Mouse
159645875,1084218866,9,1192,6,1,4344,Mouse
1150344045,1844015053,967,7,17,0,120,Mouse
1150322543,1084218815,9,230,6,2,3569,Mouse
1074188071,1084218801,9,267,6,2,510,Mouse
1844015088,1084218848,74,850,17,0,348,Mouse
470902042,1084218782,9,853,17,0,107,Mouse
1162812730,1084218860,9,219,6,2,4380,Mouse
405001606,1084218835,9,87,17,0,273,Mouse
26065476,1084218773,9,434,6,2,3165,Mouse
1843964742,1084218848,74,766,17,0,348,Mouse
3682335705,1084218835,9,87,17,0,333,Mouse
1844015092,1084218848,74,690,17,0,348,Mouse
2729077991,1084218846,9,271,6,2,206,Mouse
1119401885,1084218628,2090,367,6,2,4344,Mouse
1844014887,1084218848,74,690,17,0,348,Mouse
151703858,1084218816,9,753,6,2,4380,Mouse
16964175,1084218644,3,25,6,2,311,Mouse
1844015082,1084218776,74,372,17,0,116,Mouse
